raw_stem,raw_product_id,timestamp,received_date,product_type,camera_id,crop_type,camera_angle,product_id,stem,has_kizu_dakon,has_kizu_ware,has_kizu_zairyou,has_ignore_shallow,has_ignore_cutting,has_ignore_oil,has_sabi,has_unuse,is_anomaly_image,is_anomaly_product,data_block_id
536_20200911140536010,536,20200911140536010,20201005,H,2,tobu,2,20200911140529442,20200911140529442_2_2_tobu,0,0,0,1,0,0,1,0,0.0,0.0,9
536_20200911140536010,536,20200911140536010,20201005,H,2,ziku,2,20200911140529442,20200911140529442_2_2_ziku,0,0,0,1,0,0,1,0,0.0,0.0,9
536_20200911140537955,536,20200911140537955,20201005,H,2,tobu,3,20200911140529442,20200911140529442_2_3_tobu,0,0,0,0,0,0,1,0,0.0,0.0,9
536_20200911140537955,536,20200911140537955,20201005,H,2,ziku,3,20200911140529442,20200911140529442_2_3_ziku,0,0,0,0,0,0,1,0,0.0,0.0,9
536_20200911140540709,536,20200911140540709,20201005,H,2,tobu,4,20200911140529442,20200911140529442_2_4_tobu,0,0,0,1,0,0,1,0,0.0,0.0,9
536_20200911140540709,536,20200911140540709,20201005,H,2,ziku,4,20200911140529442,20200911140529442_2_4_ziku,0,0,0,0,0,0,1,0,0.0,0.0,9
536_20200911140543912,536,20200911140543912,20201005,H,2,tobu,5,20200911140529442,20200911140529442_2_5_tobu,0,0,0,1,0,0,0,0,0.0,0.0,9
536_20200911140543912,536,20200911140543912,20201005,H,2,ziku,5,20200911140529442,20200911140529442_2_5_ziku,0,0,0,0,0,0,0,0,0.0,0.0,9
536_20200911140545846,536,20200911140545846,20201005,H,2,tobu,6,20200911140529442,20200911140529442_2_6_tobu,0,0,0,1,0,0,1,0,0.0,0.0,9
536_20200911140545846,536,20200911140545846,20201005,H,2,ziku,6,20200911140529442,20200911140529442_2_6_ziku,0,0,0,0,0,0,1,0,0.0,0.0,9
536_20200911140548312,536,20200911140548312,20201005,H,2,tobu,7,20200911140529442,20200911140529442_2_7_tobu,0,0,0,0,0,0,1,0,0.0,0.0,9
536_20200911140548312,536,20200911140548312,20201005,H,2,ziku,7,20200911140529442,20200911140529442_2_7_ziku,0,0,0,0,0,0,1,0,0.0,0.0,9
536_20200911140551511,536,20200911140551511,20201005,H,2,tobu,8,20200911140529442,20200911140529442_2_8_tobu,0,0,0,1,0,0,1,0,0.0,0.0,9
536_20200911140551511,536,20200911140551511,20201005,H,2,ziku,8,20200911140529442,20200911140529442_2_8_ziku,0,0,0,0,0,0,1,0,0.0,0.0,9
536_20200911140553442,536,20200911140553442,20201005,H,2,tobu,9,20200911140529442,20200911140529442_2_9_tobu,0,0,0,0,0,0,1,0,0.0,0.0,9
536_20200911140553442,536,20200911140553442,20201005,H,2,ziku,9,20200911140529442,20200911140529442_2_9_ziku,0,0,0,0,0,0,1,0,0.0,0.0,9
536_20200911140555920,536,20200911140555920,20201005,H,2,tobu,10,20200911140529442,20200911140529442_2_10_tobu,0,0,0,0,0,0,1,0,0.0,0.0,9
536_20200911140555920,536,20200911140555920,20201005,H,2,ziku,10,20200911140529442,20200911140529442_2_10_ziku,0,0,0,0,0,0,1,0,0.0,0.0,9
536_20200911140559146,536,20200911140559146,20201005,H,2,tobu,11,20200911140529442,20200911140529442_2_11_tobu,0,0,0,0,0,0,1,0,0.0,0.0,9
536_20200911140559146,536,20200911140559146,20201005,H,2,ziku,11,20200911140529442,20200911140529442_2_11_ziku,0,0,0,0,0,0,1,0,0.0,0.0,9
537_20200911140716616,537,20200911140716616,20201005,H,2,tobu,0,20200911140716616,20200911140716616_2_0_tobu,0,0,0,1,0,0,1,0,0.0,1.0,7
537_20200911140716616,537,20200911140716616,20201005,H,2,ziku,0,20200911140716616,20200911140716616_2_0_ziku,0,0,0,1,0,0,1,0,0.0,0.0,7
537_20200911140719373,537,20200911140719373,20201005,H,2,tobu,1,20200911140716616,20200911140716616_2_1_tobu,0,0,0,0,0,0,1,0,0.0,1.0,7
537_20200911140719373,537,20200911140719373,20201005,H,2,ziku,1,20200911140716616,20200911140716616_2_1_ziku,0,0,0,0,0,0,1,0,0.0,0.0,7
537_20200911140723182,537,20200911140723182,20201005,H,2,tobu,2,20200911140716616,20200911140716616_2_2_tobu,0,0,0,1,0,0,1,0,0.0,1.0,7
537_20200911140723182,537,20200911140723182,20201005,H,2,ziku,2,20200911140716616,20200911140716616_2_2_ziku,0,0,0,0,0,0,1,0,0.0,0.0,7
537_20200911140725107,537,20200911140725107,20201005,H,2,tobu,3,20200911140716616,20200911140716616_2_3_tobu,0,0,0,1,0,0,1,0,0.0,1.0,7
537_20200911140725107,537,20200911140725107,20201005,H,2,ziku,3,20200911140716616,20200911140716616_2_3_ziku,0,0,0,0,0,0,1,0,0.0,0.0,7
537_20200911140727886,537,20200911140727886,20201005,H,2,tobu,4,20200911140716616,20200911140716616_2_4_tobu,0,0,0,1,0,0,1,0,0.0,1.0,7
537_20200911140727886,537,20200911140727886,20201005,H,2,ziku,4,20200911140716616,20200911140716616_2_4_ziku,0,0,0,0,0,0,1,0,0.0,0.0,7
537_20200911140731067,537,20200911140731067,20201005,H,2,tobu,5,20200911140716616,20200911140716616_2_5_tobu,0,0,0,0,0,0,1,0,0.0,1.0,7
537_20200911140731067,537,20200911140731067,20201005,H,2,ziku,5,20200911140716616,20200911140716616_2_5_ziku,0,0,0,0,0,0,1,0,0.0,0.0,7
537_20200911140732995,537,20200911140732995,20201005,H,2,tobu,6,20200911140716616,20200911140716616_2_6_tobu,1,0,0,1,0,0,0,0,1.0,1.0,7
537_20200911140732995,537,20200911140732995,20201005,H,2,ziku,6,20200911140716616,20200911140716616_2_6_ziku,0,0,0,0,0,0,0,0,0.0,0.0,7
537_20200911140735461,537,20200911140735461,20201005,H,2,tobu,7,20200911140716616,20200911140716616_2_7_tobu,1,0,0,0,0,0,0,0,1.0,1.0,7
537_20200911140735461,537,20200911140735461,20201005,H,2,ziku,7,20200911140716616,20200911140716616_2_7_ziku,0,0,0,0,0,0,0,0,0.0,0.0,7
537_20200911140738663,537,20200911140738663,20201005,H,2,tobu,8,20200911140716616,20200911140716616_2_8_tobu,0,0,0,0,0,0,1,0,0.0,1.0,7
537_20200911140738663,537,20200911140738663,20201005,H,2,ziku,8,20200911140716616,20200911140716616_2_8_ziku,0,0,0,0,0,0,1,0,0.0,0.0,7
537_20200911140740601,537,20200911140740601,20201005,H,2,tobu,9,20200911140716616,20200911140716616_2_9_tobu,1,0,0,0,0,0,1,0,1.0,1.0,7
537_20200911140740601,537,20200911140740601,20201005,H,2,ziku,9,20200911140716616,20200911140716616_2_9_ziku,0,0,0,0,0,0,1,0,0.0,0.0,7
537_20200911140743055,537,20200911140743055,20201005,H,2,tobu,10,20200911140716616,20200911140716616_2_10_tobu,1,0,0,0,0,0,1,0,1.0,1.0,7
537_20200911140743055,537,20200911140743055,20201005,H,2,ziku,10,20200911140716616,20200911140716616_2_10_ziku,0,0,0,0,0,0,1,0,0.0,0.0,7
537_20200911140746256,537,20200911140746256,20201005,H,2,tobu,11,20200911140716616,20200911140716616_2_11_tobu,0,0,0,1,0,0,1,0,0.0,1.0,7
537_20200911140746256,537,20200911140746256,20201005,H,2,ziku,11,20200911140716616,20200911140716616_2_11_ziku,0,0,0,1,0,0,1,0,0.0,0.0,7
538_20200911140906299,538,20200911140906299,20201005,H,2,tobu,0,20200911140906299,20200911140906299_2_0_tobu,0,0,0,0,0,0,1,0,0.0,1.0,2
538_20200911140906299,538,20200911140906299,20201005,H,2,ziku,0,20200911140906299,20200911140906299_2_0_ziku,0,0,0,0,0,0,1,0,0.0,0.0,2
538_20200911140909059,538,20200911140909059,20201005,H,2,tobu,1,20200911140906299,20200911140906299_2_1_tobu,1,0,0,0,0,0,1,0,1.0,1.0,2
538_20200911140909059,538,20200911140909059,20201005,H,2,ziku,1,20200911140906299,20200911140906299_2_1_ziku,0,0,0,0,0,0,1,0,0.0,0.0,2
538_20200911140912857,538,20200911140912857,20201005,H,2,tobu,2,20200911140906299,20200911140906299_2_2_tobu,1,0,0,1,0,0,1,0,1.0,1.0,2
538_20200911140912857,538,20200911140912857,20201005,H,2,ziku,2,20200911140906299,20200911140906299_2_2_ziku,0,0,0,0,0,0,1,0,0.0,0.0,2
538_20200911140914805,538,20200911140914805,20201005,H,2,tobu,3,20200911140906299,20200911140906299_2_3_tobu,1,0,0,1,0,0,0,0,1.0,1.0,2
538_20200911140914805,538,20200911140914805,20201005,H,2,ziku,3,20200911140906299,20200911140906299_2_3_ziku,0,0,0,0,0,0,0,0,0.0,0.0,2
538_20200911140917544,538,20200911140917544,20201005,H,2,tobu,4,20200911140906299,20200911140906299_2_4_tobu,1,0,0,1,0,0,0,0,1.0,1.0,2
538_20200911140917544,538,20200911140917544,20201005,H,2,ziku,4,20200911140906299,20200911140906299_2_4_ziku,0,0,0,0,0,0,0,0,0.0,0.0,2
538_20200911140920770,538,20200911140920770,20201005,H,2,tobu,5,20200911140906299,20200911140906299_2_5_tobu,0,0,0,0,0,0,0,0,0.0,1.0,2
538_20200911140920770,538,20200911140920770,20201005,H,2,ziku,5,20200911140906299,20200911140906299_2_5_ziku,0,0,0,0,0,0,0,0,0.0,0.0,2
538_20200911140922676,538,20200911140922676,20201005,H,2,tobu,6,20200911140906299,20200911140906299_2_6_tobu,0,0,0,1,0,0,0,0,0.0,1.0,2
538_20200911140922676,538,20200911140922676,20201005,H,2,ziku,6,20200911140906299,20200911140906299_2_6_ziku,0,0,0,0,0,0,0,0,0.0,0.0,2
538_20200911140925140,538,20200911140925140,20201005,H,2,tobu,7,20200911140906299,20200911140906299_2_7_tobu,0,0,0,1,0,0,1,0,0.0,1.0,2
538_20200911140925140,538,20200911140925140,20201005,H,2,ziku,7,20200911140906299,20200911140906299_2_7_ziku,0,0,0,1,0,0,1,0,0.0,0.0,2
538_20200911140928349,538,20200911140928349,20201005,H,2,tobu,8,20200911140906299,20200911140906299_2_8_tobu,0,0,0,1,0,0,1,0,0.0,1.0,2
538_20200911140928349,538,20200911140928349,20201005,H,2,ziku,8,20200911140906299,20200911140906299_2_8_ziku,0,0,0,1,0,0,1,0,0.0,0.0,2
538_20200911140930282,538,20200911140930282,20201005,H,2,tobu,9,20200911140906299,20200911140906299_2_9_tobu,0,0,0,1,0,0,1,0,0.0,1.0,2
538_20200911140930282,538,20200911140930282,20201005,H,2,ziku,9,20200911140906299,20200911140906299_2_9_ziku,0,0,0,1,0,0,1,0,0.0,0.0,2
538_20200911140932749,538,20200911140932749,20201005,H,2,tobu,10,20200911140906299,20200911140906299_2_10_tobu,0,0,0,0,0,0,1,0,0.0,1.0,2
538_20200911140932749,538,20200911140932749,20201005,H,2,ziku,10,20200911140906299,20200911140906299_2_10_ziku,0,0,0,0,0,0,1,0,0.0,0.0,2
538_20200911140935950,538,20200911140935950,20201005,H,2,tobu,11,20200911140906299,20200911140906299_2_11_tobu,0,0,0,0,0,0,1,0,0.0,1.0,2
538_20200911140935950,538,20200911140935950,20201005,H,2,ziku,11,20200911140906299,20200911140906299_2_11_ziku,0,0,0,0,0,0,1,0,0.0,0.0,2
539_20200911141053359,539,20200911141053359,20201005,H,2,tobu,0,20200911141053359,20200911141053359_2_0_tobu,0,0,0,0,0,0,1,0,0.0,0.0,6
539_20200911141053359,539,20200911141053359,20201005,H,2,ziku,0,20200911141053359,20200911141053359_2_0_ziku,0,0,0,0,0,0,1,0,0.0,1.0,6
539_20200911141056113,539,20200911141056113,20201005,H,2,tobu,1,20200911141053359,20200911141053359_2_1_tobu,0,0,0,0,0,0,1,0,0.0,0.0,6
539_20200911141056113,539,20200911141056113,20201005,H,2,ziku,1,20200911141053359,20200911141053359_2_1_ziku,0,0,0,0,0,0,1,0,0.0,1.0,6
539_20200911141059913,539,20200911141059913,20201005,H,2,tobu,2,20200911141053359,20200911141053359_2_2_tobu,0,0,0,1,0,0,1,0,0.0,0.0,6
539_20200911141059913,539,20200911141059913,20201005,H,2,ziku,2,20200911141053359,20200911141053359_2_2_ziku,0,0,0,0,0,0,1,0,0.0,1.0,6
539_20200911141101843,539,20200911141101843,20201005,H,2,tobu,3,20200911141053359,20200911141053359_2_3_tobu,0,0,0,1,0,0,1,0,0.0,0.0,6
539_20200911141101843,539,20200911141101843,20201005,H,2,ziku,3,20200911141053359,20200911141053359_2_3_ziku,0,0,0,0,0,0,1,0,0.0,1.0,6
539_20200911141104598,539,20200911141104598,20201005,H,2,tobu,4,20200911141053359,20200911141053359_2_4_tobu,0,0,0,1,0,0,1,0,0.0,0.0,6
539_20200911141104598,539,20200911141104598,20201005,H,2,ziku,4,20200911141053359,20200911141053359_2_4_ziku,1,0,0,0,0,0,1,0,1.0,1.0,6
539_20200911141107812,539,20200911141107812,20201005,H,2,tobu,5,20200911141053359,20200911141053359_2_5_tobu,0,0,0,0,0,0,1,0,0.0,0.0,6
539_20200911141107812,539,20200911141107812,20201005,H,2,ziku,5,20200911141053359,20200911141053359_2_5_ziku,1,0,0,0,0,0,1,0,1.0,1.0,6
539_20200911141109735,539,20200911141109735,20201005,H,2,tobu,6,20200911141053359,20200911141053359_2_6_tobu,0,0,0,1,1,0,1,0,0.0,0.0,6
539_20200911141109735,539,20200911141109735,20201005,H,2,ziku,6,20200911141053359,20200911141053359_2_6_ziku,1,0,0,0,0,0,1,0,1.0,1.0,6
539_20200911141112201,539,20200911141112201,20201005,H,2,tobu,7,20200911141053359,20200911141053359_2_7_tobu,0,0,0,0,1,0,1,0,0.0,0.0,6
539_20200911141112201,539,20200911141112201,20201005,H,2,ziku,7,20200911141053359,20200911141053359_2_7_ziku,0,0,0,1,0,0,1,0,0.0,1.0,6
539_20200911141115407,539,20200911141115407,20201005,H,2,tobu,8,20200911141053359,20200911141053359_2_8_tobu,0,0,0,1,1,0,1,0,0.0,0.0,6
539_20200911141115407,539,20200911141115407,20201005,H,2,ziku,8,20200911141053359,20200911141053359_2_8_ziku,0,0,0,1,0,0,1,0,0.0,1.0,6
539_20200911141117334,539,20200911141117334,20201005,H,2,tobu,9,20200911141053359,20200911141053359_2_9_tobu,0,0,0,0,1,0,1,0,0.0,0.0,6
539_20200911141117334,539,20200911141117334,20201005,H,2,ziku,9,20200911141053359,20200911141053359_2_9_ziku,0,0,0,1,0,0,1,0,0.0,1.0,6
539_20200911141119794,539,20200911141119794,20201005,H,2,tobu,10,20200911141053359,20200911141053359_2_10_tobu,0,0,0,0,0,0,1,0,0.0,0.0,6
539_20200911141119794,539,20200911141119794,20201005,H,2,ziku,10,20200911141053359,20200911141053359_2_10_ziku,0,0,0,0,0,0,1,0,0.0,1.0,6
539_20200911141122999,539,20200911141122999,20201005,H,2,tobu,11,20200911141053359,20200911141053359_2_11_tobu,0,0,0,0,0,0,1,0,0.0,0.0,6
539_20200911141122999,539,20200911141122999,20201005,H,2,ziku,11,20200911141053359,20200911141053359_2_11_ziku,0,0,0,0,0,0,1,0,0.0,1.0,6
540_20200911141239046,540,20200911141239046,20201005,H,2,tobu,0,20200911141239046,20200911141239046_2_0_tobu,0,0,0,0,0,0,1,0,0.0,1.0,2
540_20200911141239046,540,20200911141239046,20201005,H,2,ziku,0,20200911141239046,20200911141239046_2_0_ziku,0,0,0,0,0,0,1,0,0.0,1.0,2
540_20200911141241826,540,20200911141241826,20201005,H,2,tobu,1,20200911141239046,20200911141239046_2_1_tobu,0,0,0,1,0,0,0,0,0.0,1.0,2
540_20200911141241826,540,20200911141241826,20201005,H,2,ziku,1,20200911141239046,20200911141239046_2_1_ziku,0,0,0,0,0,0,0,0,0.0,1.0,2
540_20200911141245597,540,20200911141245597,20201005,H,2,tobu,2,20200911141239046,20200911141239046_2_2_tobu,0,0,0,0,0,0,0,0,0.0,1.0,2
540_20200911141245597,540,20200911141245597,20201005,H,2,ziku,2,20200911141239046,20200911141239046_2_2_ziku,0,0,0,0,0,0,0,0,0.0,1.0,2
540_20200911141247528,540,20200911141247528,20201005,H,2,tobu,3,20200911141239046,20200911141239046_2_3_tobu,0,0,0,1,0,0,1,0,0.0,1.0,2
540_20200911141247528,540,20200911141247528,20201005,H,2,ziku,3,20200911141239046,20200911141239046_2_3_ziku,0,0,0,0,0,0,1,0,0.0,1.0,2
540_20200911141250298,540,20200911141250298,20201005,H,2,tobu,4,20200911141239046,20200911141239046_2_4_tobu,0,0,0,1,0,0,1,0,0.0,1.0,2
540_20200911141250298,540,20200911141250298,20201005,H,2,ziku,4,20200911141239046,20200911141239046_2_4_ziku,1,0,0,0,0,0,1,0,1.0,1.0,2
540_20200911141253509,540,20200911141253509,20201005,H,2,tobu,5,20200911141239046,20200911141239046_2_5_tobu,0,0,0,0,0,0,1,0,0.0,1.0,2
540_20200911141253509,540,20200911141253509,20201005,H,2,ziku,5,20200911141239046,20200911141239046_2_5_ziku,1,0,0,0,0,0,1,0,1.0,1.0,2
540_20200911141255472,540,20200911141255472,20201005,H,2,tobu,6,20200911141239046,20200911141239046_2_6_tobu,1,0,0,1,0,0,1,0,1.0,1.0,2
540_20200911141255472,540,20200911141255472,20201005,H,2,ziku,6,20200911141239046,20200911141239046_2_6_ziku,1,0,0,0,0,0,1,0,1.0,1.0,2
540_20200911141257911,540,20200911141257911,20201005,H,2,tobu,7,20200911141239046,20200911141239046_2_7_tobu,1,0,0,0,0,0,1,0,1.0,1.0,2
540_20200911141257911,540,20200911141257911,20201005,H,2,ziku,7,20200911141239046,20200911141239046_2_7_ziku,1,0,0,0,0,0,1,0,1.0,1.0,2
540_20200911141301115,540,20200911141301115,20201005,H,2,tobu,8,20200911141239046,20200911141239046_2_8_tobu,0,0,0,1,0,0,1,0,0.0,1.0,2
540_20200911141301115,540,20200911141301115,20201005,H,2,ziku,8,20200911141239046,20200911141239046_2_8_ziku,0,0,0,0,0,0,1,0,0.0,1.0,2
540_20200911141303049,540,20200911141303049,20201005,H,2,tobu,9,20200911141239046,20200911141239046_2_9_tobu,1,0,0,0,0,0,1,0,1.0,1.0,2
540_20200911141303049,540,20200911141303049,20201005,H,2,ziku,9,20200911141239046,20200911141239046_2_9_ziku,0,0,0,0,0,0,1,0,0.0,1.0,2
540_20200911141305504,540,20200911141305504,20201005,H,2,tobu,10,20200911141239046,20200911141239046_2_10_tobu,0,0,0,0,0,0,1,0,0.0,1.0,2
540_20200911141305504,540,20200911141305504,20201005,H,2,ziku,10,20200911141239046,20200911141239046_2_10_ziku,0,0,0,0,0,0,1,0,0.0,1.0,2
540_20200911141308735,540,20200911141308735,20201005,H,2,tobu,11,20200911141239046,20200911141239046_2_11_tobu,0,0,0,0,0,0,1,0,0.0,1.0,2
540_20200911141308735,540,20200911141308735,20201005,H,2,ziku,11,20200911141239046,20200911141239046_2_11_ziku,0,0,0,0,0,0,1,0,0.0,1.0,2
541_20200911144139816,541,20200911144139816,20201005,H,2,tobu,0,20200911144139816,20200911144139816_2_0_tobu,0,0,0,0,0,0,1,0,0.0,1.0,5
541_20200911144139816,541,20200911144139816,20201005,H,2,ziku,0,20200911144139816,20200911144139816_2_0_ziku,0,0,0,1,0,0,1,0,0.0,0.0,5
541_20200911144142573,541,20200911144142573,20201005,H,2,tobu,1,20200911144139816,20200911144139816_2_1_tobu,0,0,0,0,0,0,1,0,0.0,1.0,5
541_20200911144142573,541,20200911144142573,20201005,H,2,ziku,1,20200911144139816,20200911144139816_2_1_ziku,0,0,0,0,0,0,1,0,0.0,0.0,5
541_20200911144146368,541,20200911144146368,20201005,H,2,tobu,2,20200911144139816,20200911144139816_2_2_tobu,0,0,0,1,0,0,1,0,0.0,1.0,5
541_20200911144146368,541,20200911144146368,20201005,H,2,ziku,2,20200911144139816,20200911144139816_2_2_ziku,0,0,0,0,0,0,1,0,0.0,0.0,5
541_20200911144148334,541,20200911144148334,20201005,H,2,tobu,3,20200911144139816,20200911144139816_2_3_tobu,0,0,0,0,0,0,0,0,0.0,1.0,5
541_20200911144148334,541,20200911144148334,20201005,H,2,ziku,3,20200911144139816,20200911144139816_2_3_ziku,0,0,0,0,0,0,0,0,0.0,0.0,5
541_20200911144151074,541,20200911144151074,20201005,H,2,tobu,4,20200911144139816,20200911144139816_2_4_tobu,0,0,0,1,0,0,1,0,0.0,1.0,5
541_20200911144151074,541,20200911144151074,20201005,H,2,ziku,4,20200911144139816,20200911144139816_2_4_ziku,0,0,0,0,0,0,1,0,0.0,0.0,5
541_20200911144154264,541,20200911144154264,20201005,H,2,tobu,5,20200911144139816,20200911144139816_2_5_tobu,0,0,0,0,0,0,1,0,0.0,1.0,5
541_20200911144154264,541,20200911144154264,20201005,H,2,ziku,5,20200911144139816,20200911144139816_2_5_ziku,0,0,0,0,0,0,1,0,0.0,0.0,5
541_20200911144156188,541,20200911144156188,20201005,H,2,tobu,6,20200911144139816,20200911144139816_2_6_tobu,1,0,0,1,0,0,1,0,1.0,1.0,5
541_20200911144156188,541,20200911144156188,20201005,H,2,ziku,6,20200911144139816,20200911144139816_2_6_ziku,0,0,0,0,0,0,1,0,0.0,0.0,5
541_20200911144158651,541,20200911144158651,20201005,H,2,tobu,7,20200911144139816,20200911144139816_2_7_tobu,1,0,0,0,0,0,1,0,1.0,1.0,5
541_20200911144158651,541,20200911144158651,20201005,H,2,ziku,7,20200911144139816,20200911144139816_2_7_ziku,0,0,0,0,0,0,1,0,0.0,0.0,5
541_20200911144201855,541,20200911144201855,20201005,H,2,tobu,8,20200911144139816,20200911144139816_2_8_tobu,0,0,0,1,0,0,1,0,0.0,1.0,5
541_20200911144201855,541,20200911144201855,20201005,H,2,ziku,8,20200911144139816,20200911144139816_2_8_ziku,0,0,0,0,0,0,1,0,0.0,0.0,5
541_20200911144203781,541,20200911144203781,20201005,H,2,tobu,9,20200911144139816,20200911144139816_2_9_tobu,1,0,0,0,0,0,1,0,1.0,1.0,5
541_20200911144203781,541,20200911144203781,20201005,H,2,ziku,9,20200911144139816,20200911144139816_2_9_ziku,0,0,0,1,0,0,1,0,0.0,0.0,5
541_20200911144206242,541,20200911144206242,20201005,H,2,tobu,10,20200911144139816,20200911144139816_2_10_tobu,1,0,0,0,0,0,1,0,1.0,1.0,5
541_20200911144206242,541,20200911144206242,20201005,H,2,ziku,10,20200911144139816,20200911144139816_2_10_ziku,0,0,0,1,0,0,1,0,0.0,0.0,5
541_20200911144209445,541,20200911144209445,20201005,H,2,tobu,11,20200911144139816,20200911144139816_2_11_tobu,0,0,0,0,0,0,1,0,0.0,1.0,5
541_20200911144209445,541,20200911144209445,20201005,H,2,ziku,11,20200911144139816,20200911144139816_2_11_ziku,0,0,0,1,0,0,1,0,0.0,0.0,5
542_20200911144324656,542,20200911144324656,20201005,H,2,tobu,0,20200911144324656,20200911144324656_2_0_tobu,0,0,0,0,0,0,1,0,0.0,0.0,7
542_20200911144324656,542,20200911144324656,20201005,H,2,ziku,0,20200911144324656,20200911144324656_2_0_ziku,0,0,0,0,0,0,1,0,0.0,1.0,7
542_20200911144327410,542,20200911144327410,20201005,H,2,tobu,1,20200911144324656,20200911144324656_2_1_tobu,0,0,0,0,0,0,1,0,0.0,0.0,7
542_20200911144327410,542,20200911144327410,20201005,H,2,ziku,1,20200911144324656,20200911144324656_2_1_ziku,1,0,0,0,0,0,1,0,1.0,1.0,7
542_20200911144331212,542,20200911144331212,20201005,H,2,tobu,2,20200911144324656,20200911144324656_2_2_tobu,0,0,0,1,0,0,1,0,0.0,0.0,7
542_20200911144331212,542,20200911144331212,20201005,H,2,ziku,2,20200911144324656,20200911144324656_2_2_ziku,1,0,0,1,0,0,1,0,1.0,1.0,7
542_20200911144333147,542,20200911144333147,20201005,H,2,tobu,3,20200911144324656,20200911144324656_2_3_tobu,0,0,0,1,0,0,0,0,0.0,0.0,7
542_20200911144333147,542,20200911144333147,20201005,H,2,ziku,3,20200911144324656,20200911144324656_2_3_ziku,1,0,0,1,0,0,0,0,1.0,1.0,7
542_20200911144335899,542,20200911144335899,20201005,H,2,tobu,4,20200911144324656,20200911144324656_2_4_tobu,0,0,0,1,0,0,1,0,0.0,0.0,7
542_20200911144335899,542,20200911144335899,20201005,H,2,ziku,4,20200911144324656,20200911144324656_2_4_ziku,1,0,0,0,0,0,1,0,1.0,1.0,7
542_20200911144339106,542,20200911144339106,20201005,H,2,tobu,5,20200911144324656,20200911144324656_2_5_tobu,0,0,0,0,0,0,1,0,0.0,0.0,7
542_20200911144339106,542,20200911144339106,20201005,H,2,ziku,5,20200911144324656,20200911144324656_2_5_ziku,0,0,0,0,0,0,1,0,0.0,1.0,7
542_20200911144341036,542,20200911144341036,20201005,H,2,tobu,6,20200911144324656,20200911144324656_2_6_tobu,0,0,0,1,0,0,1,0,0.0,0.0,7
542_20200911144341036,542,20200911144341036,20201005,H,2,ziku,6,20200911144324656,20200911144324656_2_6_ziku,0,0,0,0,0,0,1,0,0.0,1.0,7
542_20200911144343515,542,20200911144343515,20201005,H,2,tobu,7,20200911144324656,20200911144324656_2_7_tobu,0,0,0,0,0,0,1,0,0.0,0.0,7
542_20200911144343515,542,20200911144343515,20201005,H,2,ziku,7,20200911144324656,20200911144324656_2_7_ziku,0,0,0,0,0,0,1,0,0.0,1.0,7
542_20200911144346705,542,20200911144346705,20201005,H,2,tobu,8,20200911144324656,20200911144324656_2_8_tobu,0,0,0,1,0,0,1,0,0.0,0.0,7
542_20200911144346705,542,20200911144346705,20201005,H,2,ziku,8,20200911144324656,20200911144324656_2_8_ziku,0,0,0,0,0,0,1,0,0.0,1.0,7
542_20200911144348638,542,20200911144348638,20201005,H,2,tobu,9,20200911144324656,20200911144324656_2_9_tobu,0,0,0,0,0,0,0,0,0.0,0.0,7
542_20200911144348638,542,20200911144348638,20201005,H,2,ziku,9,20200911144324656,20200911144324656_2_9_ziku,0,0,0,0,0,0,0,0,0.0,1.0,7
542_20200911144351091,542,20200911144351091,20201005,H,2,tobu,10,20200911144324656,20200911144324656_2_10_tobu,0,0,0,0,0,0,1,0,0.0,0.0,7
542_20200911144351091,542,20200911144351091,20201005,H,2,ziku,10,20200911144324656,20200911144324656_2_10_ziku,0,0,0,0,0,0,1,0,0.0,1.0,7
542_20200911144354298,542,20200911144354298,20201005,H,2,tobu,11,20200911144324656,20200911144324656_2_11_tobu,0,0,0,0,0,0,1,0,0.0,0.0,7
542_20200911144354298,542,20200911144354298,20201005,H,2,ziku,11,20200911144324656,20200911144324656_2_11_ziku,0,0,0,0,0,0,1,0,0.0,1.0,7
543_20200911141759662,543,20200911141759662,20201005,H,2,tobu,0,20200911141759662,20200911141759662_2_0_tobu,0,0,0,0,0,0,0,0,0.0,1.0,9
543_20200911141759662,543,20200911141759662,20201005,H,2,ziku,0,20200911141759662,20200911141759662_2_0_ziku,0,0,0,0,0,0,0,0,0.0,1.0,9
543_20200911141802421,543,20200911141802421,20201005,H,2,tobu,1,20200911141759662,20200911141759662_2_1_tobu,1,0,0,0,0,0,0,0,1.0,1.0,9
543_20200911141802421,543,20200911141802421,20201005,H,2,ziku,1,20200911141759662,20200911141759662_2_1_ziku,1,0,0,0,0,0,0,0,1.0,1.0,9
543_20200911141806247,543,20200911141806247,20201005,H,2,tobu,2,20200911141759662,20200911141759662_2_2_tobu,1,0,0,0,0,0,0,0,1.0,1.0,9
543_20200911141806247,543,20200911141806247,20201005,H,2,ziku,2,20200911141759662,20200911141759662_2_2_ziku,0,0,0,0,0,0,0,0,0.0,1.0,9
543_20200911141808185,543,20200911141808185,20201005,H,2,tobu,3,20200911141759662,20200911141759662_2_3_tobu,1,0,0,1,0,0,0,0,1.0,1.0,9
543_20200911141808185,543,20200911141808185,20201005,H,2,ziku,3,20200911141759662,20200911141759662_2_3_ziku,0,0,1,0,0,0,0,0,1.0,1.0,9
543_20200911141810937,543,20200911141810937,20201005,H,2,tobu,4,20200911141759662,20200911141759662_2_4_tobu,1,0,0,1,0,0,1,0,1.0,1.0,9
